hospital_bank_id,hospital_id,authorized_signatory_name,bank_account_name,account_number_token,ifsc_code,bank_name,branch_name,tds_exemption,cancelled_cheque_uri
a053a54d-3e78-412d-b001-c21c573b1c50,ddf4e038-eee1-4aad-bf3c-340501d42a3b,RAJESH KUMAR,Trauma Centre Sitapur Block 2,ACCT_9EKLAANSS73YNV46,SBIN0KPM3GQ,Bank of India,Sitapur Main Branch,False,s3://up-ab-docs/CHQ_XZWUX8KFGPT2.pdf
a7a5e136-d7fb-460c-81ec-5267e8af23a5,6026e193-5b9a-42fd-a78f-91ab822c513d,RAJESH KUMAR,Medical College Hospital Bulandshahr,ACCT_V2ZWIVOF7DL7IWFC,ALLA0ESRUIW,Allahabad Bank,Bulandshahr Main Branch,False,s3://up-ab-docs/CHQ_TKVO9UPU5X4T.pdf
bbe70163-b4b6-46a5-97b6-50df060be43a,07a052b6-d2b1-4437-860e-65dde31e467e,LAKHAN LAL,Shakti Children Hospital,ACCT_647UYE8XOPQ2XW57,PUNB0SVAVVO,HDFC Bank,Bulandshahr Main Branch,False,s3://up-ab-docs/CHQ_Y6KG9RRCFHJ2.pdf
047d06cc-d1b5-466d-8dca-dc61b43bef56,5c727695-ed4c-4f29-b909-7d1af1979889,RAKESH KUMAR,Gupta & Srivastava Heart Institute,ACCT_ZNLS1DJ80MLZBI6R,BARB0T5CCE4,Axis Bank,Etawah Main Branch,False,s3://up-ab-docs/CHQ_T1ZYSV5MI9MH.pdf
71ed1213-3d14-416a-8075-6c80f7fd088d,47125a51-149b-47ee-9cbf-ae6720705295,HEMANT KUMAR,Dr. Pandey Nursing Home,ACCT_IQP80P8NKKNKM1LM,ALLA0LIU68J,Allahabad Bank,Jhansi Main Branch,False,s3://up-ab-docs/CHQ_7F68USI5468H.pdf
9f3e013f-bb4e-41cb-af53-c71304260a3b,8908553e-a57b-4755-81e4-7004f49e51f1,PREM SHANKAR MISHRA,Dr. Agarwal Medical Centre,ACCT_YDBK2YZE7KYXA824,SBIN086FGYP,State Bank of India,Banda Main Branch,True,s3://up-ab-docs/CHQ_JRJZ8VL9MBYT.pdf
f65eced5-5fbe-463a-96e7-48f8a0924de2,8a2d1075-4c99-4e9f-b320-50d5c4a91f4a,AMIT KUMAR,Combined Hospital Bulandshahr,ACCT_3DORC0Z7B7YV8XTF,SBIN0UE127G,UP Gramin Bank,Bulandshahr Main Branch,False,s3://up-ab-docs/CHQ_1KZK13H8E7GK.pdf
f4890091-4f77-4514-8908-0ac34cb11d89,df5917a9-32ee-43e2-82ef-87eb5dd91e82,UMESH KUMAR,Community Health Centre Pratappur,ACCT_2X7P6I3719IOEXYK,ALLA02DDIEW,HDFC Bank,Prayagraj Main Branch,False,s3://up-ab-docs/CHQ_QZHSVG6D01K0.pdf
4f685343-18a9-486a-bdf2-bc78f9e23e86,2e6c7540-d36e-4602-9a66-c1c11e0c1a77,ROHIT KUMAR MAURYA,Primary Health Centre Lalganj,ACCT_5WOQ09EH01VZZ5DO,ALLA04IFGWT,Axis Bank,Azamgarh Main Branch,False,s3://up-ab-docs/CHQ_7A4IM2E4A4OJ.pdf
9612eb5c-c5c7-415c-bfcb-a8293903e32b,b0e846eb-f1ac-4d53-8a36-7dfb7eedd2ab,BABLU KUMAR,Dr. Srivastava Surgical Centre,ACCT_5KQAM9LEAR3SNC3I,MAHB0WQVQ9W,HDFC Bank,Shahjahanpur Main Branch,False,s3://up-ab-docs/CHQ_I2WZU441KKJF.pdf
2a025107-02d6-486e-934f-2171a5168d8a,6b5b9eb1-a8cb-4dcc-a3ed-c810f07feac5,VIJAY KUMAR,Urban Community Health Centre Shahjahanpur Block 2,ACCT_IERL6BV7XMETR2W8,UBIN002CX5P,UP Gramin Bank,Shahjahanpur Main Branch,False,s3://up-ab-docs/CHQ_PN8GI02DARL7.pdf
7387bbfe-89cd-4912-8bd8-6cb3813386b2,809ff073-96e2-4170-ac65-c8e1906d329f,VIVEK KUMAR,Women Hospital Kanpur Nagar,ACCT_6U9E9YYFFT2SUO6L,BARB0W9HFC5,Punjab National Bank,Kanpur Nagar Main Branch,True,s3://up-ab-docs/CHQ_172CM5RM13P4.pdf
f46c60e6-8db6-406e-a41b-9b5e195a2ed1,c07802b7-0e29-4a50-bb6c-404c4becd9f4,RAJU YADAV,District Hospital Meerut,ACCT_4WCR7U0BYV6R2FHM,MAHB0UR3Z4Z,Union Bank of India,Meerut Main Branch,False,s3://up-ab-docs/CHQ_CBMMQZIG8607.pdf
356fb911-7a12-43ec-b4d1-1540ec90ae74,8c28e7b6-bbce-4f3e-b496-0b5d11471805,HEMANT KUMAR YADAV,Community Health Centre Kasganj Block 4,ACCT_NYSK9EBEIPPSGIEB,UBIN0KEYBVV,Canara Bank,Kasganj Main Branch,False,s3://up-ab-docs/CHQ_LI6DB8I8SKNV.pdf
e8dcd40c-dd71-4e63-a821-74ebd53805ca,3c9da9cb-ea34-42ec-a054-f09e6f21177a,VIRENDRA SINGH,Urban Community Health Centre Ayodhya Block 3,ACCT_FP4JYNYLFHJF8SXX,ALLA0LGDX8X,Axis Bank,Ayodhya Main Branch,False,s3://up-ab-docs/CHQ_NTRTM65FR2BR.pdf
eed30c66-1eb0-4743-9b24-c60abd9df82f,f459efc7-a94b-4fcd-a1b8-cfde96de1283,AMIT KUMAR,Sub-District Hospital Agra,ACCT_ABYQKRNH64YP9P8R,BARB00HEF8L,Bank of India,Agra Main Branch,False,s3://up-ab-docs/CHQ_7VXXM8PPWAD4.pdf
93f5e2c6-e14a-405c-ab21-f697767d0c4b,5cd21b7d-188f-4966-b23c-d377c153a291,AMIT KUMAR GUPTA,Gupta & Mishra Maternity & General Hospital,ACCT_D3XH2KDUGLD3O0VV,UPCB0VF5G0H,Bank of India,Sultanpur Main Branch,False,s3://up-ab-docs/CHQ_P2CF39OSMZQL.pdf
9fed5251-b9be-40e2-816b-36b765c531e6,add41731-c1ec-4042-ba9c-e962f7bdc5bf,DEVENDRA KUMAR,Primary Health Centre Bijnor Block 4,ACCT_1A3I2M52PGGO5102,UPCB0G6PHWT,Axis Bank,Bijnor Main Branch,True,s3://up-ab-docs/CHQ_T6IM50R17GBA.pdf
597812ac-b5b2-4f0d-9b54-ec791f436230,62e1ce57-4241-4364-92cb-7637c17b5c01,DEVENDRA KUMAR GUPTA,Dr. Gupta Nursing Home,ACCT_0EPRUN0YGE9PGUZH,UPCB0QSXIJN,Canara Bank,Bulandshahr Main Branch,False,s3://up-ab-docs/CHQ_ADL6O0E77CDA.pdf
570281ad-a635-46cb-9fc3-76969594fcdb,6321512d-78a5-425f-8038-d29cd7a8473a,HARI OM PATEL,Community Health Centre Gabhana,ACCT_S0Q1G2LGTJR9U2O9,UPCB02DX54P,Punjab National Bank,Aligarh Main Branch,False,s3://up-ab-docs/CHQ_VDGN6XAGX9YP.pdf
57af8a99-fabb-4708-84d2-8a9b3848ece1,f526b874-7f37-4702-9f00-e29cfcb4ab96,AMIT KUMAR,Urban Community Health Centre Muzaffarnagar Block 4,ACCT_YFLRS9IO89PLAZVK,BARB08L2TO5,Bank of Baroda,Muzaffarnagar Main Branch,False,s3://up-ab-docs/CHQ_43NAR7M903YO.pdf
47c62840-492f-4eff-b0f2-1217e88db0dc,8dd88ab8-586d-4275-9334-22ec58d9d619,BRIJESH KUMAR,Community Health Centre Badaun Block 6,ACCT_ZXZ0BNJESRW9FJYJ,BARB076M7Y1,HDFC Bank,Badaun Main Branch,False,s3://up-ab-docs/CHQ_36C1NIF7LN36.pdf
36d5171c-0d31-4834-abc6-e5deceed366b,4d56d6b6-a141-4fc8-92df-d45f140de17f,PRADEEP KUMAR,Dr. Pandey Children Hospital,ACCT_8T7F6ZWG164J1U9T,MAHB02FC3ZL,State Bank of India,Hardoi Main Branch,False,s3://up-ab-docs/CHQ_EZ22ZNE8RMXG.pdf
1130e166-d090-4cd9-9ef1-c366358698b4,5280d74c-6d65-4538-abc9-bd70711ec5c2,NARESH KUMAR,Tiwari & Tiwari Cancer Institute,ACCT_OITXWLYE3221136P,UBIN0W1OKNH,Bank of Baroda,Ballia Main Branch,False,s3://up-ab-docs/CHQ_L7JYTTWT680C.pdf
1e828461-d5e2-4201-9f26-afc2aff2d95c,4f95535a-c061-42c5-847a-64846c9e8a33,RAMU KAKA,Medical College Hospital Badaun,ACCT_IXZXIWYR6QPLI5R3,UPCB0UX93JJ,Bank of India,Badaun Main Branch,False,s3://up-ab-docs/CHQ_OWOVDYWKS8VA.pdf
48ce9bcf-5694-4736-b311-e011641c870a,6ce061b1-33a7-4aa9-bdac-4dacbc2438c0,SHIV KUMAR MISHRA,Community Health Centre Khorabar,ACCT_X2X0PVISLAFW86QG,CNRB08YKXCO,Axis Bank,Gorakhpur Main Branch,False,s3://up-ab-docs/CHQ_QZDOHWHFM75Z.pdf
39af4c8b-d76d-4d00-94b0-41de7c7cff05,0aaa24cd-1bbb-43a7-9436-41404a94c435,BRIJESH KUMAR,Trauma Centre Sant Block 3,ACCT_Y28LCU5K9U4DXLX1,MAHB01IFQAR,Punjab National Bank,Sant Kabir Nagar Main Branch,False,s3://up-ab-docs/CHQ_H617MELTZ9M7.pdf
5f53eca5-a3bf-4ced-a699-3dddf661e163,7df6476c-36e5-4b7f-b491-d544b865d70c,UMESH KUMAR,Trauma Centre Gosainganj,ACCT_N41JKNBX8R2KXN41,PUNB0BZ6K1N,Union Bank of India,Lucknow Main Branch,True,s3://up-ab-docs/CHQ_BNHY8JCGSJ5S.pdf
f6122fd6-932e-476f-af65-b76dc962291d,86558851-1882-453c-9ea1-67d2603900dc,PREM SHANKAR,Trauma Centre Firozabad Block 3,ACCT_6M7TGZC7JBNWCTP5,BARB07XW761,State Bank of India,Firozabad Main Branch,False,s3://up-ab-docs/CHQ_P39CTLS8YDI3.pdf
b99c5cd3-50e2-4687-9ab8-51a94cbefbbb,0b493dcd-55d3-4b54-b522-8dfccbf41872,JAGDISH PRASAD,Community Health Centre Pratapgarh Block 4,ACCT_7PZVY66J81F13D6O,CNRB02U7N7T,Bank of Baroda,Pratapgarh Main Branch,False,s3://up-ab-docs/CHQ_J8I1VXU8SIX4.pdf
6191b1c5-c1fe-4c66-b93a-992438bd8da3,5a00f0f2-b63b-413a-80b4-85459ec37495,DEVENDRA KUMAR KORI,Sharma & Verma Heart Institute,ACCT_TGDDTGR9YVAA9MXS,UPCB0L98EJ5,Canara Bank,Gautam Buddha Nagar Main Branch,False,s3://up-ab-docs/CHQ_HSQZWNDVTEQ7.pdf
fd94649c-ad93-4ad8-80e7-1d71e7cdaaa9,b3e3bc01-458c-4c2c-84c6-f008c0086c48,RAMESH CHANDRA,Medical College Hospital Bareilly,ACCT_OPNXUPDDI6OY8965,BARB0LC4ROL,Allahabad Bank,Bareilly Main Branch,False,s3://up-ab-docs/CHQ_V2IRRT5ZIIJW.pdf
e0d57857-94b3-4de4-b58c-69bc35f7dbe0,17ce9a4b-a046-4323-ac24-e42df9a0588d,RAJEEV KUMAR,Women Hospital Ghaziabad,ACCT_ABZGB3KAIWIR4J4X,PUNB0INMGR0,Bank of Baroda,Ghaziabad Main Branch,False,s3://up-ab-docs/CHQ_E69FYISMUMUJ.pdf
df2cf416-6121-41c5-8b48-18b05c963297,7cb7d8d0-5a14-4534-ac0d-b0cdb0b4cee8,PAPPU YADAV PANDEY,Medical College Hospital Amroha,ACCT_SZJTCRZYBVJR2RD0,CNRB0MV45G7,State Bank of India,Amroha Main Branch,True,s3://up-ab-docs/CHQ_C5XF99V94CL4.pdf
a440132f-74c5-49e4-8fd4-79752f89791d,b79eae79-6919-4ab6-9461-71469bffe8f0,UMESH KUMAR,Medical College Hospital Ballia,ACCT_0TPH7EXFB29TN8E1,ALLA0XX5SJA,Bank of Baroda,Ballia Main Branch,False,s3://up-ab-docs/CHQ_SG4I4UZZ4QZ0.pdf
b6a3de8b-f203-475c-a700-68c860990d5c,3119e15b-f4c5-4a03-ab6e-7d7d3f74d54d,SHIV KUMAR SHUKLA,Trauma Centre Etawah Block 6,ACCT_4MB36YO22SKPTTDD,MAHB028N375,HDFC Bank,Etawah Main Branch,False,s3://up-ab-docs/CHQ_F2GVNTGMYJIX.pdf
3df8e55a-be4f-4cb3-950a-64b08b176cd7,7f9c4249-b2f5-4ace-a88b-cdfa28a441b4,PRADEEP KUMAR,Trauma Centre Muzaffarnagar Block 6,ACCT_ZSVFYO3275RUN7ZI,HDFC0JSDWC9,Union Bank of India,Muzaffarnagar Main Branch,False,s3://up-ab-docs/CHQ_G8BWUXT3FG6F.pdf
99f98e7e-e6f5-4852-b38f-1df21a03230f,a320e738-29ac-4256-aadd-e2552664bcc8,ROHIT KUMAR NISHAD,Dr. Sharma Orthopaedic Centre,ACCT_XYJ82VADZ5EP7SWW,ALLA0O0B4DC,Punjab National Bank,Pratapgarh Main Branch,False,s3://up-ab-docs/CHQ_I2EKE0LWP5G2.pdf
b679de2c-3f48-4214-8890-7af98b966579,53ead09c-f759-4df0-afba-406cc5f961b3,GUDDU KUMAR,Trauma Centre Hamirpur Block 2,ACCT_BCNEPJTYT8O3J9OU,BKID0YYYORR,Bank of Baroda,Hamirpur Main Branch,False,s3://up-ab-docs/CHQ_L7X611G0I4ZN.pdf
fcd3435e-5744-411e-8829-065974728836,b1aeb9da-52c6-4616-991a-527d6a3eed4d,ASHOK KUMAR,Srivastava & Srivastava Hospital & Research Centre,ACCT_R2L7WFV80D9UFA6F,CNRB0VXUH1W,State Bank of India,Balrampur Main Branch,False,s3://up-ab-docs/CHQ_6GCTXCRAQI7Z.pdf
5988ec62-616a-4fb4-90d0-41713ce59e35,a54d6572-ec7c-4135-8180-cc668623d7fe,HEMANT KUMAR,Ram Hospital & Research Centre,ACCT_LIU43300S2FMPLZ9,HDFC08EV161,UP Gramin Bank,Kanpur Dehat Main Branch,True,s3://up-ab-docs/CHQ_FXQF4CAMQ8C7.pdf
16e4abdf-5464-4b0e-af69-c02daa3f29a7,65729bca-d04c-4300-b365-1b42386327e8,RAKESH KUMAR LODHI,Primary Health Centre Gautam Block 4,ACCT_2X8893WCQXDAWZ79,UBIN03YW8MC,Allahabad Bank,Gautam Buddha Nagar Main Branch,False,s3://up-ab-docs/CHQ_TE8LU2ZTUPOH.pdf
5e726688-78ca-4e75-821c-035b318b8a0e,bfa9e74b-32d6-48ce-be16-b19fc2bb025f,ARVIND KUMAR,Verma & Singh Cancer Institute,ACCT_EQ96SAUFGVIWYNEU,BARB03FF81U,Union Bank of India,Agra Main Branch,False,s3://up-ab-docs/CHQ_KMQTNVZB9JFD.pdf
79b354e9-5d63-4478-9c1e-52a0ad68fee5,f9d49c0d-30a1-4fef-84ca-73db08a0d844,RAJEEV KUMAR,Trauma Centre Auraiya Block 2,ACCT_8E8JHQPKV5SPBMHT,HDFC03PAKI9,HDFC Bank,Auraiya Main Branch,False,s3://up-ab-docs/CHQ_WKROOW96NNFJ.pdf
c90ccf8f-39e3-448a-9168-c9e3d70a4805,823975a1-876c-402d-9dd1-be395baf2ce5,DEEPAK KUMAR,District Hospital Ghazipur,ACCT_0XV42CIR0BSH5ZDQ,ALLA0H9L7LF,Allahabad Bank,Ghazipur Main Branch,False,s3://up-ab-docs/CHQ_HCMIP57DBWO5.pdf
4a24a50a-ab6a-4c21-9eb8-e9b52098bd68,09446572-47bb-448a-be74-82f4a2a50d20,SANJAY KUMAR SINGH,Sharma & Mishra Children Hospital,ACCT_FIZE878BC4P3ZY3G,UBIN08S77TA,Bank of Baroda,Unnao Main Branch,False,s3://up-ab-docs/CHQ_52WN7P3IZU66.pdf
f3ca9236-aed1-446d-8c43-aafd3324e8fc,4e1babf2-a4ee-4a12-8701-f213236daae5,RAMESH CHANDRA,Zonal Hospital Muzaffarnagar,ACCT_OK9899NTLM5P56Z4,UBIN0T1Z4RR,Axis Bank,Muzaffarnagar Main Branch,False,s3://up-ab-docs/CHQ_QMQZ6LIZGYX5.pdf
84b4ce50-94c1-4bf1-ba88-338825d0eb66,451e702a-3890-467e-a7b6-f99915540ea2,RAMU KAKA,Trauma Centre Etah Block 5,ACCT_U7UC6723T25YJF2H,PUNB08NEGMN,State Bank of India,Etah Main Branch,False,s3://up-ab-docs/CHQ_9ZDP95A8HS1B.pdf
7ffe3979-b2d1-45cf-9c19-b85768dceb49,ada15fd7-ebe9-4bd5-950b-8a6f5b0e031e,ROHIT KUMAR,Trauma Centre Hardoi Block 4,ACCT_3NOX7PDYJV9G05SH,BKID06IO4CU,Bank of Baroda,Hardoi Main Branch,False,s3://up-ab-docs/CHQ_FELJZ4CWME3S.pdf
a5a5db7a-3503-47ef-a37b-74d7555f5ddc,64332df1-0fd4-4153-950a-593efe09e1e1,BRIJESH KUMAR,Combined Hospital Prayagraj,ACCT_IFXSC54RR1DHAKM1,CNRB01EZQIR,Punjab National Bank,Prayagraj Main Branch,True,s3://up-ab-docs/CHQ_XDJ31FXCDI52.pdf
4d1aac2a-c54c-4fdf-b5f0-65ef9d34a4ff,fba472da-6c1e-4f56-bdf6-d3c15e72872f,PRADEEP KUMAR KUMAR,District Hospital Moradabad,ACCT_DOTP2OAC4LB5601F,MAHB0DOREQL,UP Gramin Bank,Moradabad Main Branch,True,s3://up-ab-docs/CHQ_UQ76D3MC8KRK.pdf
c7a1a10b-7f1a-43c3-a369-8db8c378c24c,3cd12cbf-cc19-45ec-ac8d-b2a68901a173,HEMANT KUMAR,Dr. Verma Eye Hospital,ACCT_0U30KFX19MSXESEC,ALLA0QFIS5T,Allahabad Bank,Baghpat Main Branch,False,s3://up-ab-docs/CHQ_TRK4LW6Y5CD6.pdf
fcf9350f-ae5e-47be-8c8b-e26b99d82a33,9bbf9c2d-2037-4d42-9a7c-b6f4eb1e5c64,DEVENDRA KUMAR,Medical College Hospital Jaunpur,ACCT_RGKFL6KW3173LESR,BKID06XMBNU,Union Bank of India,Jaunpur Main Branch,False,s3://up-ab-docs/CHQ_S3Z91OEWUZIG.pdf
7ec7cb5a-f19a-4b61-b62d-7a283fac1833,aa5bacad-5830-42fe-80e5-d3dd9c2ed424,RAMU KAKA,Sub-District Hospital Etawah,ACCT_7R4Q9BS08JHM26FQ,UPCB0QUG8N7,Bank of India,Etawah Main Branch,False,s3://up-ab-docs/CHQ_N21ZVK9RXWWP.pdf
ae041535-1afa-4360-baac-c6ed62595907,a35db00a-d1b5-4e90-9b52-5af75ce38efe,DEEPAK KUMAR,Women Hospital Varanasi,ACCT_R80EZ30285OXMW8Z,UPCB0YJPQI8,UP Gramin Bank,Varanasi Main Branch,False,s3://up-ab-docs/CHQ_TI7KBQMMPAP6.pdf
b04e0f57-83d9-4488-8732-43b74f8f5b99,3195b4fa-9765-4e14-a6cb-ee9578600c2b,RAVINDRA NATH,Community Health Centre Fatehpur Block 6,ACCT_41Q7YKH4AW32T98V,HDFC0KXJHAQ,State Bank of India,Fatehpur Main Branch,True,s3://up-ab-docs/CHQ_O0XZQAI36Y5U.pdf
4463812f-5342-4089-97b0-70263946ff77,fbdc9d86-2ab9-4bc4-b67d-8d9445b85d85,RAJU YADAV,Zonal Hospital Gorakhpur,ACCT_AR2NR11PBYDQZIR9,UPCB04E6DA8,Bank of India,Gorakhpur Main Branch,False,s3://up-ab-docs/CHQ_A73IYHCGHWLR.pdf
e26aa1b3-54ca-41aa-bea6-a22df3acc272,c921f284-89d0-414c-b884-0698cacb1ff4,ASHOK KUMAR NISHAD,Agarwal & Sharma Eye Hospital,ACCT_BKDZS8NKITRLFVBU,PUNB02TUB8N,HDFC Bank,Raebareli Main Branch,False,s3://up-ab-docs/CHQ_THLY3XA294XU.pdf
a347c14f-2cf2-4dcc-85df-b78d50e6de96,150964f5-2918-4ad6-a93d-e43125ccb674,RAVINDRA NATH,Shiv Maternity & General Hospital,ACCT_PHR3WAJIE17G162M,ALLA02K95OJ,Canara Bank,Mathura Main Branch,False,s3://up-ab-docs/CHQ_SDUC1D45U5KF.pdf
bf0f027d-0e17-4ce1-9de2-51fa97721663,944b0add-7df4-4a7b-b9fb-8552b629c7ea,SURESH KUMAR,Zonal Hospital Farrukhabad,ACCT_821KF0FBQEB33KKA,BARB0UGTUFT,Canara Bank,Farrukhabad Main Branch,False,s3://up-ab-docs/CHQ_1H00M7Q000K2.pdf
1b331c8b-6c65-4547-a8fa-91a55d0d1a0d,604f77e0-867d-4f47-b005-035ccfe6eafe,GUDDU KUMAR NISHAD,Gupta & Gupta Maternity & General Hospital,ACCT_T7VZ4KUJ8ATC0WCT,SBIN0EFP7R6,Bank of India,Ambedkar Nagar Main Branch,False,s3://up-ab-docs/CHQ_KB95KF03ZJI1.pdf
751930d6-1703-4c69-93ac-034cf226d90a,20de12a3-7dd8-442b-9626-29a6389fc66f,AMIT KUMAR KUMAR,District Hospital Gorakhpur,ACCT_SW6PBI1WAKI4C9PE,HDFC0AG3W54,Union Bank of India,Gorakhpur Main Branch,False,s3://up-ab-docs/CHQ_TNUJL2HSMYFS.pdf
5d3aa1c9-c2cc-4a23-99b6-c9cd2b62405b,91143462-8c05-49cb-ac2f-8cb088470310,VIVEK KUMAR,Women Hospital Sant Ravidas Nagar,ACCT_7J8SOWEHEDIZBX6S,BKID0KIHCQQ,Allahabad Bank,Sant Ravidas Nagar Main Branch,True,s3://up-ab-docs/CHQ_31ZSID154HIE.pdf
3ff5c173-ce53-4145-8e32-fe39012f6248,e76e2d70-bae7-4f52-ba4d-f8bf3ba50dde,NARESH KUMAR,Tiwari & Sharma Hospital & Research Centre,ACCT_I1S3FRN8PJXHILHD,MAHB03MENK8,Canara Bank,Mainpuri Main Branch,False,s3://up-ab-docs/CHQ_84386D3FTIVG.pdf
103eddf8-8fdb-4275-bb50-bb03a164f694,6f7f05c1-29a4-4a3b-9f1d-8ce43825e456,ANIL KUMAR,Dr. Agarwal Maternity & General Hospital,ACCT_SF6THSSIJTOQG5W0,HDFC0K9W25U,Union Bank of India,Chitrakoot Main Branch,False,s3://up-ab-docs/CHQ_LRRJ8DTIIYP6.pdf
f812d1d5-4b19-49e5-9930-0368ea8b3cdb,1984f2c7-b8f9-409a-82f1-2e0eca512cb0,VIJAY KUMAR,Primary Health Centre Gosainganj,ACCT_LVWU7Z9VBFBK3S9A,PUNB0BEY13O,HDFC Bank,Lucknow Main Branch,False,s3://up-ab-docs/CHQ_3LJHTYK8JCIR.pdf
924a1b97-a803-422b-9bbb-4a3e1708d533,dbbf8923-8a9c-4ff1-9dcb-cc4cddd986ab,PREM SHANKAR KUMAR,Sub-District Hospital Banda,ACCT_OTE4EUGAQ12439RU,SBIN0Q1IO6L,Allahabad Bank,Banda Main Branch,False,s3://up-ab-docs/CHQ_YFRZEJNJY88E.pdf
deb09969-7a99-4847-9aca-bb75dea04375,49db68b9-3223-46a9-8bd3-1d8f7674eaa5,SUSHIL KUMAR,Shakti Cancer Institute,ACCT_LQEJFEIRJ62MH40W,UBIN0N84TCV,Punjab National Bank,Gonda Main Branch,False,s3://up-ab-docs/CHQ_1XZSC1P9YE1J.pdf
a5882738-89b5-471c-b368-caa353d6e89c,82d1e6ad-438a-4a16-8ecc-e03e8526342c,SUSHIL KUMAR GAUTAM,Dr. Gupta Nursing Home,ACCT_U4601J7K8JUQ4NEV,UBIN0M9NLCX,State Bank of India,Chandauli Main Branch,False,s3://up-ab-docs/CHQ_DN036FJFIRP2.pdf
c0b97d24-921d-4243-9aa0-a21b8d131ee3,e2a93f01-18b0-45e6-b874-423881ce819e,MANOJ KUMAR,Singh & Sharma Orthopaedic Centre,ACCT_1K516TLE0X9JD38O,HDFC06GEE60,Bank of India,Raebareli Main Branch,False,s3://up-ab-docs/CHQ_DAJKS1WSLFOP.pdf
9284d064-4078-43ca-bdc3-debb29bb1206,c2e2a4f7-dd0c-4b9d-b9ef-cfa2d6f71875,MANOJ KUMAR,Trauma Centre Mirzapur Block 3,ACCT_WK8IU0Y0XNR87L0E,MAHB0987IU2,State Bank of India,Mirzapur Main Branch,False,s3://up-ab-docs/CHQ_300VKTNBRE69.pdf
3ae08e69-512c-4fb3-8d01-86b30c989f60,37f8d188-6fb6-403e-bdc9-409b6a860db1,SHYAM LAL,Primary Health Centre Mauranipur,ACCT_UA6GXP5YU3AJX21E,UBIN0T1GFAE,State Bank of India,Jhansi Main Branch,False,s3://up-ab-docs/CHQ_27YD26QB4REH.pdf
d9cfe864-33fb-4c38-9788-9cc847e91894,f754a303-30fa-4752-8aa1-7bf5d8e745df,ANIL KUMAR CHAUHAN,Community Health Centre Barua Sagar,ACCT_JWDTCA5O2O4V611X,UBIN02XUZ9J,Canara Bank,Jhansi Main Branch,False,s3://up-ab-docs/CHQ_KQ6VTZUG3MDW.pdf
feda91b1-05bd-4fed-942d-89dcfcac6254,e552a21d-d3e8-4f48-b58f-a41bb6a0351c,VIRENDRA SINGH GAUTAM,District Hospital Prayagraj,ACCT_8SBNV0973A17JOXV,UPCB0B4ERU0,HDFC Bank,Prayagraj Main Branch,True,s3://up-ab-docs/CHQ_LL7AVC1ZF7QC.pdf
733c5087-d2a1-4410-9a07-174e93f7f1dc,d4291d82-6767-43db-add6-acdccea508e7,HEMANT KUMAR,Dr. Singh Medical Centre,ACCT_XUXBE5DJHGRX5EQ2,UPCB0Z9ZQ49,Bank of Baroda,Muzaffarnagar Main Branch,False,s3://up-ab-docs/CHQ_V7YHRH2UHOXE.pdf
c1d50362-99e0-4965-8e0d-37fcf2522d3c,ca12a5ce-276e-4c62-a9cb-5dea3878d2e3,RAM PRASAD,Women Hospital Ghazipur,ACCT_481SVV4O6AGHVPO3,UPCB01XJASG,State Bank of India,Ghazipur Main Branch,False,s3://up-ab-docs/CHQ_PTG425N1L8EC.pdf
0586628e-8aec-408d-9f50-ce3a11b605a0,420e4cba-1468-4bc7-b980-d35a71071515,ROHIT KUMAR,District Hospital Unnao,ACCT_WXG5S2OTCD585X84,PUNB0E32NHP,Bank of Baroda,Unnao Main Branch,False,s3://up-ab-docs/CHQ_GR4Z3QVJAJ9G.pdf
6e846eba-c65a-4dfb-bf8b-b8b481149b44,2445f348-8d9f-449e-9d43-5672fe4f8930,RAVI SHANKAR,Primary Health Centre Sahson,ACCT_8YBR306S6P3F8SQ7,PUNB0UP3KIF,UP Gramin Bank,Prayagraj Main Branch,False,s3://up-ab-docs/CHQ_0Z8P8V8SC299.pdf
777165e3-308f-42af-a0a7-99d48f2f9ecf,18eeee38-9b25-44e2-b392-d988c640078d,PAPPU YADAV,Community Health Centre Mandhana,ACCT_WXJIAZQBXEE4O5U6,CNRB00GNKK4,State Bank of India,Kanpur Nagar Main Branch,False,s3://up-ab-docs/CHQ_UYFL845KXN6V.pdf
77e6da9d-9c64-41b4-ad08-e755060e5d0d,2b855e3e-e7a1-4dbd-b1a9-6b9e49850376,SUSHIL KUMAR,Hanuman Eye Hospital,ACCT_KFKW1R5YO8WUM17W,UPCB0I6OUF5,Allahabad Bank,Barabanki Main Branch,False,s3://up-ab-docs/CHQ_OOLNU1ZY3FJS.pdf
c642a0c0-6b63-4bc7-b42e-6ef36f08f4ba,26eba5c0-c3c0-4d49-8580-d5487713c307,ANIL KUMAR,Medical College Hospital Agra,ACCT_0Z1TZIDIE2MCKHJQ,UBIN0M3330O,UP Gramin Bank,Agra Main Branch,False,s3://up-ab-docs/CHQ_SU90HFMSYEKJ.pdf
6498301f-7a90-4076-a4b0-f1e2a1e4df41,ed9b5ded-be2d-49a0-bbe7-c416eefbe753,MUKESH KUMAR,Agarwal & Agarwal Cancer Institute,ACCT_6H562LCF48GAE8CB,UPCB0FMSUUP,HDFC Bank,Rampur Main Branch,False,s3://up-ab-docs/CHQ_2KFEC0DO59E6.pdf
