staff_id,hospital_id,name,registration_number,qualifications,phone,email,experience_years,role_type
1b1849f8-c537-41ee-a5f2-f9f4ced88276,20439481-0474-4d67-b71e-4556ab11eec7,DR. SANTOSHI DEVI,REG_KWGX13PL,MBBS,7726579899,,5.9,PAEDIATRICIAN
8a88fcbf-5d64-454b-8bf2-a32a8aa6ec8a,f42e3415-07e8-4f42-8fde-494bab346766,DR. ROHIT KUMAR,REG_O8LOQM1P,MBBS MS,9792831388,,2.8,PRIMARY_CLINICIAN
a410bbf4-a975-4a1c-a402-d47ab8a01e2e,f42e3415-07e8-4f42-8fde-494bab346766,DR. POONAM DEVI,REG_YL3FW8R9,MBBS MD,8016077098,,16.9,GYNAECOLOGIST
df9c6725-b365-4c5a-8aa7-9b130c31810a,f42e3415-07e8-4f42-8fde-494bab346766,DR. BABLU KUMAR,REG_039JMMLA,MBBS MS,8083543119,,28.9,PAEDIATRICIAN
f46e3f24-18db-4b6a-a7c5-031ca1a32b49,824bb4d8-1753-491b-b8c1-0e2edc738286,DR. ASHOK KUMAR DUBEY,REG_678GCP8I,MBBS MS MCh,8177431319,,31.4,GYNAECOLOGIST
8e8d667c-3bf6-4781-ba60-eef5ac63ae9a,824bb4d8-1753-491b-b8c1-0e2edc738286,DR. JAGDISH PRASAD,REG_X8R7FILI,MBBS MS,9612126579,,13.1,SURGEON
eb5fe951-1995-4707-98d8-a28820c4474e,824bb4d8-1753-491b-b8c1-0e2edc738286,DR. SARASWATI DEVI,REG_7YJNTXOV,MBBS DNB,7785277671,,20.5,PAEDIATRICIAN
018b7afd-4809-44a9-949a-207ce4d1daed,f9cf7cc9-66f4-4e4d-9eb2-c42e95a2cf4d,DR. PHOOL KUMARI,REG_EZ9509ME,MBBS,7560885517,,5.1,RADIOLOGIST
fd80a988-55de-4a10-a125-42ff1dd491c4,f9cf7cc9-66f4-4e4d-9eb2-c42e95a2cf4d,DR. ANITA DEVI,REG_RWXCH72K,MBBS MD,7816214697,,3.9,ANAESTHETIST
372a47fc-93bf-47f2-831a-cf7935b250c1,f9cf7cc9-66f4-4e4d-9eb2-c42e95a2cf4d,DR. CHAMELI DEVI,REG_9XVDVFLS,MBBS MD DM,9432569774,,11.5,PRIMARY_CLINICIAN
d26ea6d3-1c59-4fc1-85d5-293929873d2b,f9cf7cc9-66f4-4e4d-9eb2-c42e95a2cf4d,DR. PAPPU YADAV JAISWAL,REG_6S3XE9YR,MBBS MD,7747159788,,25.5,GYNAECOLOGIST
cbfa6060-3563-4d79-8079-dd22c78a802b,a4af1771-116a-403f-976a-2598d16ab6d5,DR. JAGDISH PRASAD KORI,REG_K4AFO9EY,MBBS DA,9500920546,,1.3,PRIMARY_CLINICIAN
4a20e18f-20ed-4c61-b8ed-8d44c6493392,a4af1771-116a-403f-976a-2598d16ab6d5,DR. SUMITRA DEVI,REG_WR0PHJZH,MBBS MD DM,7529789050,,31.2,RADIOLOGIST
5cee5f63-4e69-4979-aa52-3b72475e2999,383efd30-cbe2-4006-a0d0-f5e8d18e4a7e,DR. SARASWATI DEVI,REG_LQI4F4DR,MBBS DNB,7609321266,,21.3,SURGEON
11e47028-afc9-40c3-84bf-f7e79ba58271,383efd30-cbe2-4006-a0d0-f5e8d18e4a7e,DR. PAPPU YADAV,REG_JY974US9,MBBS,9569818905,,24.5,PAEDIATRICIAN
65251b54-56f0-45d7-9cf8-d66dab49a7a7,383efd30-cbe2-4006-a0d0-f5e8d18e4a7e,DR. PRADEEP KUMAR,REG_G1IAOVUZ,MBBS MS MCh,9410940668,,10.9,PAEDIATRICIAN
44139cc5-ab7c-413d-8a94-8148984874ef,383efd30-cbe2-4006-a0d0-f5e8d18e4a7e,DR. DRAUPADI DEVI,REG_O62PWBK2,MBBS MS,7754612859,,23.4,ANAESTHETIST
6ff483be-fe4a-4d49-a087-95840981ca39,beab9dec-94ad-4cb1-95ca-dde775efb204,DR. JAGDISH PRASAD SHUKLA,REG_J2Z247J8,MBBS MD DM,7772352820,,16.3,PRIMARY_CLINICIAN
b03256e2-6efa-4ede-ad1e-39e54fd65529,beab9dec-94ad-4cb1-95ca-dde775efb204,DR. LEELA DEVI,REG_QZJ2FQF0,MBBS MD,9782276988,,25.3,PAEDIATRICIAN
437e2e95-5a52-459e-a69f-e513cbae19b5,beab9dec-94ad-4cb1-95ca-dde775efb204,DR. SUSHILA DEVI,REG_CUAOLA68,MBBS,8129658993,,26.0,PRIMARY_CLINICIAN
8f952a5b-97bd-4601-bc67-5c8cbe4659e5,beab9dec-94ad-4cb1-95ca-dde775efb204,DR. KALAWATI DEVI,REG_S9O8D3FM,MBBS DA,9690616172,,21.5,RADIOLOGIST
dd1efd2d-85cf-4dfb-abe0-427e3d69211e,beab9dec-94ad-4cb1-95ca-dde775efb204,DR. DEEPAK KUMAR,REG_Y6N7X9YP,MBBS MS MCh,9746627373,,22.9,PAEDIATRICIAN
cf733c28-e4e4-4a1b-bd37-909eb05cca97,beab9dec-94ad-4cb1-95ca-dde775efb204,DR. HARI OM RAJBHAR,REG_J8PGIPTR,MBBS MD DM,7901154624,,17.9,SURGEON
5fe570ed-5fdb-438e-8307-fa0f85a30314,7edeb341-4f12-4e75-b43e-a189b9d38f28,DR. ASHOK KUMAR,REG_46EKYE0N,MBBS DA,9432582230,,13.8,GYNAECOLOGIST
ba2d77ae-8384-4c0e-a96c-5cdaf97c1d7a,7edeb341-4f12-4e75-b43e-a189b9d38f28,DR. ARVIND KUMAR PATEL,REG_H22Y3HQ3,MBBS MD,7927535652,,27.2,ANAESTHETIST
6dcac22b-2c02-490b-a035-67b84bc28c33,7edeb341-4f12-4e75-b43e-a189b9d38f28,DR. GULABO DEVI,REG_Y89GGYY1,MBBS MS MCh,9504944728,,4.3,RADIOLOGIST
ece77d1a-0d7c-4499-af25-8a474f39e1c6,7edeb341-4f12-4e75-b43e-a189b9d38f28,DR. RAM PRASAD,REG_SRXXY7HQ,MBBS DA,7966738611,,16.7,GYNAECOLOGIST
e566dda6-cbbd-4105-a39a-b6782fae0fba,7edeb341-4f12-4e75-b43e-a189b9d38f28,DR. LEELA DEVI,REG_DYHFJSH3,MBBS DNB,9476060313,,15.1,PRIMARY_CLINICIAN
a9028fe6-d5cc-4f92-8aa4-47e331f9ef55,7edeb341-4f12-4e75-b43e-a189b9d38f28,DR. KIRAN DEVI,REG_YFB97AL7,MBBS MS MCh,7695868007,,10.9,RADIOLOGIST
c347cc3d-b352-48f6-895b-63315cf09969,cbbb28b2-f37d-43a6-a2a5-fc6e95c2e9df,DR. KALAWATI DEVI,REG_A4798VJ2,MBBS,9774033580,,2.5,RADIOLOGIST
d8c11ea7-68eb-42cd-a63b-bfcd49d904d5,cbbb28b2-f37d-43a6-a2a5-fc6e95c2e9df,DR. HEMANT KUMAR,REG_D4R2REKU,MBBS DNB,7998571380,,18.6,PAEDIATRICIAN
5a6fd7ff-6b16-4faa-9d73-09c3b6cd59ea,cbbb28b2-f37d-43a6-a2a5-fc6e95c2e9df,DR. KALAWATI DEVI,REG_E6H7FCLZ,MBBS DA,9402318018,,20.0,RADIOLOGIST
54b84f16-ae1f-4eaf-95c9-249187223d48,cbbb28b2-f37d-43a6-a2a5-fc6e95c2e9df,DR. JAGDISH PRASAD NISHAD,REG_J1IYNEFL,MBBS DA,8161892550,,17.3,PAEDIATRICIAN
c44e9e1d-2424-4712-aeca-499897e01e83,cbbb28b2-f37d-43a6-a2a5-fc6e95c2e9df,DR. RAKESH KUMAR,REG_XUZWZPZM,MBBS MS,7523687308,,1.7,PRIMARY_CLINICIAN
337667eb-c37f-431d-a9c8-b33b026bb711,cbbb28b2-f37d-43a6-a2a5-fc6e95c2e9df,DR. VIJAY KUMAR KURMI,REG_H40UI5CD,MBBS MS MCh,9545976928,,5.5,PAEDIATRICIAN
62ebcbf2-bf0e-4a82-864d-fc950c8d75f6,6370ad26-6d44-4337-9ee9-dd0dc9f87a18,DR. RAVI SHANKAR,REG_P2CO4L0K,MBBS MD DM,7797398012,,13.4,PAEDIATRICIAN
0d8373b5-c183-4ca7-b65e-dad1e2eb4507,6370ad26-6d44-4337-9ee9-dd0dc9f87a18,DR. MANJU DEVI,REG_9IQDERUS,MBBS DNB,8078584223,,18.5,SURGEON
527e881f-1040-4fea-9124-b56d8a0c9ae9,6370ad26-6d44-4337-9ee9-dd0dc9f87a18,DR. GULABO DEVI,REG_SL8TWXPA,MBBS MS MCh,9418000417,,29.9,GYNAECOLOGIST
740e1fd8-3e57-4f92-8dd5-ce5e2cf33eef,6370ad26-6d44-4337-9ee9-dd0dc9f87a18,DR. SUMITRA DEVI,REG_3D733YV0,MBBS MS MCh,7611215862,,24.9,PRIMARY_CLINICIAN
d5219719-ca15-472e-a2fe-7d2186c5f23d,d99ed17c-5b07-41ee-926d-ee4d1a0db132,DR. PRIYA KUMARI,REG_NK2FIVTD,MBBS MS MCh,7859231926,,16.0,PAEDIATRICIAN
55a31682-81f9-4257-899b-6a9ebd2ee1a8,d99ed17c-5b07-41ee-926d-ee4d1a0db132,DR. RAMU KAKA KURMI,REG_72DIKQEA,MBBS MD,9565116516,,9.6,SURGEON
532dfdae-a92e-4f31-be7b-a5a99297d6b1,d99ed17c-5b07-41ee-926d-ee4d1a0db132,DR. MUNNI DEVI,REG_0JS2SUQI,MBBS MS,9507756666,,17.0,PAEDIATRICIAN
a8a9fa01-34eb-4333-9da4-9cee809818b3,b3131489-f06b-425d-9ccd-467eb7e1d542,DR. MUKESH KUMAR,REG_7H6990ON,MBBS,7065831079,,9.9,SURGEON
2064e324-89f8-4266-beff-5602b16974d3,b3131489-f06b-425d-9ccd-467eb7e1d542,DR. REKHA DEVI,REG_QDX5CMXG,MBBS MS,7878398664,,24.7,ANAESTHETIST
73c7e17d-97c9-4cc1-aa6c-1aa232cac132,b3131489-f06b-425d-9ccd-467eb7e1d542,DR. RAJESH KUMAR,REG_N0V88876,MBBS MS MCh,9660540528,,18.5,ANAESTHETIST
e5270fa2-d578-4f73-90f9-0d0e8d859076,b3131489-f06b-425d-9ccd-467eb7e1d542,DR. BABLU KUMAR LODHI,REG_SI5C078C,MBBS MS,9491887871,,8.7,PAEDIATRICIAN
fd46d18a-b4c3-42d0-99b8-11860e4e85a7,b3131489-f06b-425d-9ccd-467eb7e1d542,DR. VIVEK KUMAR PANDEY,REG_V49JCXJN,MBBS MD,7870149582,,34.0,ANAESTHETIST
ec2dfcd7-ebbd-4007-96ef-f21a59ef74f7,b3131489-f06b-425d-9ccd-467eb7e1d542,DR. GULABO DEVI,REG_NVSWNHZD,MBBS,7975555728,,14.5,ANAESTHETIST
c1d6c805-dcbc-4872-821d-28f71942f028,92a4daba-b6b6-45e5-9f77-f852770dcb99,DR. RAM PRASAD VERMA,REG_0J1OYG5P,MBBS MD,7974877035,,1.7,ANAESTHETIST
978b8922-7c70-4941-b72b-68bd4dfbf58f,92a4daba-b6b6-45e5-9f77-f852770dcb99,DR. URMILA DEVI,REG_9ALBYJ24,MBBS,9635723956,,23.2,GYNAECOLOGIST
d83b7a78-f153-481a-a179-59030848dc45,92a4daba-b6b6-45e5-9f77-f852770dcb99,DR. UMESH KUMAR,REG_AA08WW2N,MBBS,7527968629,,19.6,GYNAECOLOGIST
cb590c54-78d2-4c04-8e73-42aca8819b77,92a4daba-b6b6-45e5-9f77-f852770dcb99,DR. SHANTI DEVI,REG_QD1S69VF,MBBS DNB,9677543981,,29.3,PAEDIATRICIAN
f3e3918c-ff5f-4abf-a5b4-d92d22db6307,d7935ac2-8820-4c6e-9ece-961b1da38c93,DR. KALAWATI DEVI,REG_R6VGKQ1T,MBBS DNB,9632851697,,28.6,GYNAECOLOGIST
b8541c9f-0027-443d-8c29-b0f5a3ca707b,d7935ac2-8820-4c6e-9ece-961b1da38c93,DR. ASHOK KUMAR CHAUHAN,REG_461LNXMQ,MBBS MS MCh,7997184438,,17.4,ANAESTHETIST
193fc9ce-bd86-4a4a-9bc7-9b63d7fa91fc,d7935ac2-8820-4c6e-9ece-961b1da38c93,DR. DINESH KUMAR,REG_7TLDOP2O,MBBS DA,9401891679,,10.3,RADIOLOGIST
5e2e8930-0e5c-448d-8847-1bff1963ed11,d7935ac2-8820-4c6e-9ece-961b1da38c93,DR. JAGDISH PRASAD,REG_8QM2ZN9K,MBBS MD DM,7985859977,,19.1,SURGEON
949c97af-429b-4142-b353-d6260fc649a5,d7935ac2-8820-4c6e-9ece-961b1da38c93,DR. PHOOL KUMARI,REG_3B812IB8,MBBS DNB,8112695835,,10.0,GYNAECOLOGIST
d2b3a52d-0b97-42bc-91ce-b6180642762c,d7935ac2-8820-4c6e-9ece-961b1da38c93,DR. DINESH KUMAR,REG_C7CJRMI6,MBBS MS,7826665700,,25.5,RADIOLOGIST
62e7a179-bd91-4247-a1e7-64b25e315015,d7935ac2-8820-4c6e-9ece-961b1da38c93,DR. CHAMELI DEVI,REG_49DF0PVC,MBBS MS MCh,8181325772,,1.6,GYNAECOLOGIST
038d8566-4faa-4f30-abca-27371c3593a4,b8e2b260-4f55-4d4e-9246-3cd376a42856,DR. BABLU KUMAR,REG_RTPO8EK1,MBBS,7589633742,,12.1,SURGEON
60b76aed-43bb-4ae1-9330-4177191d6c08,b8e2b260-4f55-4d4e-9246-3cd376a42856,DR. GULABO DEVI,REG_4SJFAPKK,MBBS DNB,8139277172,,12.8,RADIOLOGIST
38c70c89-7730-4292-ac82-f156731d1613,b8e2b260-4f55-4d4e-9246-3cd376a42856,DR. SARASWATI DEVI,REG_95Z3SU98,MBBS DNB,8044120116,,32.8,RADIOLOGIST
f655e786-e16a-4df9-a170-ed69a2e50d3c,b8e2b260-4f55-4d4e-9246-3cd376a42856,DR. RAKESH KUMAR BIND,REG_9BNU5KUM,MBBS MS MCh,8025459503,,32.6,RADIOLOGIST
775aa95a-ee60-4b06-b239-4c761f746228,b8e2b260-4f55-4d4e-9246-3cd376a42856,DR. DEVENDRA KUMAR,REG_B6ZNKEZ7,MBBS MD DM,9681052072,,3.9,RADIOLOGIST
ccf74f28-f52a-48f0-b5a0-566830ab5e81,b8e2b260-4f55-4d4e-9246-3cd376a42856,DR. NARESH KUMAR PANDEY,REG_MM30WE4Q,MBBS DA,8180746473,,9.4,RADIOLOGIST
3e3f5c16-4584-4a51-8cd8-3e7f6659d394,b8e2b260-4f55-4d4e-9246-3cd376a42856,DR. SHYAM LAL,REG_WOW0Z2UT,MBBS MS MCh,8103926918,,16.8,PRIMARY_CLINICIAN
72147410-55b4-4001-bb26-abd0aacd66ac,b8e2b260-4f55-4d4e-9246-3cd376a42856,DR. LEELA DEVI,REG_QGB2HK0B,MBBS MS,9490045489,,16.9,PAEDIATRICIAN
5ce418be-7bab-4d17-a409-db596d8bb46e,b123c7ac-cb54-4042-ba26-b405b5c62baa,DR. KALAWATI DEVI,REG_RZC46X5H,MBBS DA,7508043043,,26.4,PAEDIATRICIAN
ce8b3fa7-64dd-43fa-876e-3489be981b89,b123c7ac-cb54-4042-ba26-b405b5c62baa,DR. REKHA DEVI,REG_RNVKOQRM,MBBS DNB,7686648802,,8.0,RADIOLOGIST
febf7bb6-063c-4afa-bbad-8a3c0e797124,b123c7ac-cb54-4042-ba26-b405b5c62baa,DR. RAM PRASAD YADAV,REG_8V5BC3NR,MBBS MD,9850502819,,29.1,ANAESTHETIST
debd9a56-5dc0-4954-9e13-cecd3e946803,b123c7ac-cb54-4042-ba26-b405b5c62baa,DR. NARESH KUMAR PANDEY,REG_GVHSCJ80,MBBS DNB,8047788747,,12.2,RADIOLOGIST
b2cced20-e4d0-4b63-b8b2-14ace3edf153,b123c7ac-cb54-4042-ba26-b405b5c62baa,DR. GUDDU KUMAR,REG_NO2CI3SA,MBBS DA,7041186742,,9.6,RADIOLOGIST
a90d53c9-b98d-4967-8dbf-a78142b5727d,b123c7ac-cb54-4042-ba26-b405b5c62baa,DR. ASHOK KUMAR,REG_RTHS72G2,MBBS DA,9572571544,,3.0,GYNAECOLOGIST
478955b0-913a-43a9-8550-f5bb4bf4c370,b026ca22-e993-4dd3-b76c-295589021af4,DR. PRIYA KUMARI,REG_LTT05GGY,MBBS DNB,9574780315,,4.0,RADIOLOGIST
bae92c66-057f-48be-bac9-5518db88bdac,b026ca22-e993-4dd3-b76c-295589021af4,DR. SANTOSHI DEVI,REG_SMCHG9EV,MBBS MS MCh,9529749681,,25.2,RADIOLOGIST
f2ca5053-0f03-420f-b45c-906dd86c0550,b026ca22-e993-4dd3-b76c-295589021af4,DR. PRIYA KUMARI,REG_XJSF0JN8,MBBS MD DM,7686998833,,29.1,PAEDIATRICIAN
48b8c49d-39fa-4dc6-b006-74a9032436f9,b026ca22-e993-4dd3-b76c-295589021af4,DR. BABLU KUMAR,REG_HGEV4Z64,MBBS DA,9534608404,,3.4,RADIOLOGIST
fa4e8652-deab-4830-9a5e-9a58eb6759c6,b026ca22-e993-4dd3-b76c-295589021af4,DR. SHYAM LAL,REG_ATWQQLY9,MBBS DA,9499749606,,31.5,RADIOLOGIST
86f3e79b-8836-4715-9c88-7822e7c3c3bb,b026ca22-e993-4dd3-b76c-295589021af4,DR. GULABO DEVI,REG_XLSJE8F8,MBBS DA,7799173742,,24.6,PRIMARY_CLINICIAN
b34f2f85-6892-4060-b82a-d355c6ef0bf8,b026ca22-e993-4dd3-b76c-295589021af4,DR. NIRMALA DEVI,REG_LM6NYYTH,MBBS MD,9449410195,,31.6,PAEDIATRICIAN
976dfcd3-b37c-4832-913c-49039b883d5f,b026ca22-e993-4dd3-b76c-295589021af4,DR. HEMANT KUMAR KORI,REG_6PRHJAHL,MBBS,7781087090,,26.3,GYNAECOLOGIST
798c14d3-087a-40b6-99d0-b1b32c5ebc59,0645da7f-f79d-4890-a1e0-a51a7a9cf6e7,DR. AMIT KUMAR,REG_E0D694AW,MBBS MD DM,8197688020,,24.7,RADIOLOGIST
f0718419-aec9-43bd-afb5-a81cb9de4773,0645da7f-f79d-4890-a1e0-a51a7a9cf6e7,DR. SUMITRA DEVI,REG_WBDZDWIE,MBBS MS,9719412351,,28.5,SURGEON
24e0c9fe-b5bc-4870-ac40-1a11322ca519,0645da7f-f79d-4890-a1e0-a51a7a9cf6e7,DR. SAVITRI DEVI,REG_HJYCZTTA,MBBS MS MCh,8126094787,,26.4,RADIOLOGIST
3008c9a3-0539-4f55-83ac-8a83d4ddb1d8,0645da7f-f79d-4890-a1e0-a51a7a9cf6e7,DR. GEETA DEVI,REG_01QRK70M,MBBS MS,9609183421,,7.6,PRIMARY_CLINICIAN
7e9765ba-8b48-47d9-a7da-5b64ebb3aef5,0645da7f-f79d-4890-a1e0-a51a7a9cf6e7,DR. PHOOL KUMARI,REG_EMF25OMA,MBBS,7973100474,,7.7,GYNAECOLOGIST
138dafdf-3f1c-4fd4-9b20-5c0810f568d5,0645da7f-f79d-4890-a1e0-a51a7a9cf6e7,DR. JAGDISH PRASAD TIWARI,REG_2QNIEOCB,MBBS MS,9457861892,,8.9,ANAESTHETIST
128f34a3-9f6e-4a8b-b514-e1424cd11e8c,0645da7f-f79d-4890-a1e0-a51a7a9cf6e7,DR. SEEMA DEVI,REG_JW2FEU70,MBBS DA,9445918022,,13.5,ANAESTHETIST
19517424-2a77-4488-b028-27433650d239,2527c1b6-82d8-470e-9ca0-8e06deb23ed0,DR. LEELA DEVI,REG_ODOXFCKN,MBBS MD,9467974173,,19.7,ANAESTHETIST
a73154b9-1c92-4872-83d6-66072e92e649,2527c1b6-82d8-470e-9ca0-8e06deb23ed0,DR. RAKESH KUMAR,REG_Q7H0G3NV,MBBS MD DM,7871720746,,15.6,SURGEON
a822f554-2412-470b-bcf7-a762709be1e3,08fc1f3d-a6f1-4ea0-90e5-580a39dd2baf,DR. GULABO DEVI,REG_WKHD7LHQ,MBBS MD DM,8085061432,,17.0,SURGEON
83070086-5f31-4356-9dd0-a686244d6d7a,08fc1f3d-a6f1-4ea0-90e5-580a39dd2baf,DR. SURESH KUMAR,REG_UFA5IIBI,MBBS DNB,9590318993,,14.7,RADIOLOGIST
1ea6d224-f1fd-4396-9b5b-c872f86b6582,ced61793-a093-460c-b537-afcf03865341,DR. DINESH KUMAR,REG_ZL6PCPCJ,MBBS MS MCh,7641178722,,20.0,RADIOLOGIST
7117b5df-4af7-40da-8850-cf74dabd1bf0,ced61793-a093-460c-b537-afcf03865341,DR. AMIT KUMAR,REG_QNB65GW5,MBBS MS,9802974151,,25.7,RADIOLOGIST
af1f8dea-0507-4ecb-bd87-a50c90918816,b715add2-8aa2-44b1-a656-5fd5923104bc,DR. RAKESH KUMAR,REG_5D10H6LV,MBBS DNB,9414439976,,20.5,PAEDIATRICIAN
89ddb209-8a47-4dfc-8dfe-5c95cf9e6dff,b715add2-8aa2-44b1-a656-5fd5923104bc,DR. RADHA DEVI,REG_LBR9SANR,MBBS,7043886952,,32.5,GYNAECOLOGIST
449c2419-06d0-4536-af86-63744232e9ae,b715add2-8aa2-44b1-a656-5fd5923104bc,DR. BABLU KUMAR,REG_UF2BTL9E,MBBS,7658977577,,26.2,SURGEON
55fd6dc1-156d-4ed3-b3fd-9c4451ab4ed8,b715add2-8aa2-44b1-a656-5fd5923104bc,DR. SEEMA DEVI,REG_O528V15G,MBBS,7744332340,,1.8,SURGEON
4f3a376e-0d3d-4862-8459-c8dec708731c,b715add2-8aa2-44b1-a656-5fd5923104bc,DR. SUMITRA DEVI,REG_M2TT8TZA,MBBS MD DM,8051166119,,32.0,ANAESTHETIST
92247249-1f69-483d-942c-a705148cb54b,b715add2-8aa2-44b1-a656-5fd5923104bc,DR. JAGDISH PRASAD,REG_7WA1GO0C,MBBS MS MCh,7688460828,,32.4,GYNAECOLOGIST
40f46179-a46d-4ea9-aad6-bcef58d803e4,b715add2-8aa2-44b1-a656-5fd5923104bc,DR. SAVITRI DEVI,REG_UZ1ZJXP4,MBBS DA,7704584581,,5.3,PAEDIATRICIAN
e8035f4b-82d1-4b9e-a291-bbb2de137690,1671be92-42b2-455e-b48c-cbaf29a378cb,DR. VIRENDRA SINGH,REG_OA0NQOL8,MBBS DA,9448624000,,22.3,PRIMARY_CLINICIAN
38247141-db7f-478a-b32b-81fbf213a040,1671be92-42b2-455e-b48c-cbaf29a378cb,DR. REKHA DEVI,REG_Q6WDPU4A,MBBS MS,9605677575,,2.4,GYNAECOLOGIST
00f83c75-2466-4457-b494-6c25ab221983,1671be92-42b2-455e-b48c-cbaf29a378cb,DR. SHANTI DEVI,REG_BWM21RAO,MBBS MD,8117824215,,15.0,ANAESTHETIST
601bb33f-9b05-4cd6-bb00-25d3885447bb,1671be92-42b2-455e-b48c-cbaf29a378cb,DR. SUNITA DEVI,REG_EQF16VLI,MBBS MS,7019572914,,6.2,SURGEON
488a9a78-7177-477b-a4d6-62286141dbc9,1671be92-42b2-455e-b48c-cbaf29a378cb,DR. DRAUPADI DEVI,REG_79GSMS1M,MBBS DNB,7554149562,,6.6,RADIOLOGIST
e5622edf-a698-41d7-83df-c814055a6af8,310c286a-875d-456f-b815-37edfb352216,DR. MUNNI DEVI,REG_FU0OX2HE,MBBS MD,7527021619,,5.5,PAEDIATRICIAN
f20e6eb4-afc7-435e-b488-75560843abb5,310c286a-875d-456f-b815-37edfb352216,DR. DEEPAK KUMAR,REG_WBQJ0UK6,MBBS MD DM,7840769519,,1.6,SURGEON
bf3e4c4a-cc8d-4036-8e6c-6abc689a201c,310c286a-875d-456f-b815-37edfb352216,DR. ANITA DEVI,REG_8HLH9LGN,MBBS MD DM,8023968812,,23.4,GYNAECOLOGIST
0bf84ed8-2c2c-41b6-92e5-32f883f636c3,310c286a-875d-456f-b815-37edfb352216,DR. ANITA DEVI,REG_FM19YTIM,MBBS DNB,9452162253,,31.7,PAEDIATRICIAN
ada96af5-3666-4ddf-9d6f-b3e5a7abea9f,310c286a-875d-456f-b815-37edfb352216,DR. SHEELA DEVI,REG_NT1IT8YQ,MBBS MS,7066267228,,1.3,GYNAECOLOGIST
4bf7c8e6-b547-46d9-b4bf-a7a32e544517,4dbc8e1d-62ce-4605-81f1-8497ff07e2f4,DR. SANTOSH KUMAR,REG_ZJ6U4QWZ,MBBS,7675617976,,26.5,RADIOLOGIST
962d4fc9-ff6e-4cb6-baac-8ed8a2b65b1d,4dbc8e1d-62ce-4605-81f1-8497ff07e2f4,DR. REENA DEVI,REG_0U1SL2QP,MBBS DNB,9622359693,,3.8,SURGEON
acb50661-77d4-4b58-b48a-0f7ca98a70d4,4dbc8e1d-62ce-4605-81f1-8497ff07e2f4,DR. UMESH KUMAR,REG_NURGTA3A,MBBS DNB,7632629927,,12.6,PAEDIATRICIAN
b3673fa6-b3ef-4ee5-b044-a2aa56022695,4dbc8e1d-62ce-4605-81f1-8497ff07e2f4,DR. ANIL KUMAR SINGH,REG_J4X8VEHT,MBBS MD DM,9448710713,,19.9,PAEDIATRICIAN
f5f4fc6d-4741-49a2-9710-ed17ce0a37d3,4dbc8e1d-62ce-4605-81f1-8497ff07e2f4,DR. MANJU DEVI,REG_4ZMY8KP8,MBBS DNB,7096259637,,1.1,RADIOLOGIST
46bdb7d8-6f9a-4315-816f-685e01b532f6,4dbc8e1d-62ce-4605-81f1-8497ff07e2f4,DR. MANJU DEVI,REG_DMCZ7GZC,MBBS MD DM,9641344105,,2.5,RADIOLOGIST
03f63acb-9608-485b-88cc-d4b58086a20c,4dbc8e1d-62ce-4605-81f1-8497ff07e2f4,DR. NIRMALA DEVI,REG_9I7UAA0K,MBBS MD,9622599518,,14.7,RADIOLOGIST
addc8012-18a1-44ea-b544-d77f60b3482e,1c09b438-b333-46b6-bc80-2db6ea3cc378,DR. GEETA DEVI,REG_63Y26WCM,MBBS DA,7708975896,,20.8,SURGEON
5e4568f7-0f83-42d9-a840-4c6e5ba443aa,1c09b438-b333-46b6-bc80-2db6ea3cc378,DR. PHOOL KUMARI,REG_KFDTY2KC,MBBS MS MCh,9600955342,,23.4,GYNAECOLOGIST
2046b429-c5f9-4ffa-a6e0-ecba6fde7185,1c09b438-b333-46b6-bc80-2db6ea3cc378,DR. SHANTI DEVI,REG_XVDCEQ4R,MBBS,8015683965,,14.7,PAEDIATRICIAN
88b93848-ea6a-4e73-80fe-c3bf29531f7b,1c09b438-b333-46b6-bc80-2db6ea3cc378,DR. DRAUPADI DEVI,REG_CP2XIPA5,MBBS DNB,8097697846,,31.8,SURGEON
c5411b9c-c3dd-4dcc-8dd8-59c0509cc60d,1c09b438-b333-46b6-bc80-2db6ea3cc378,DR. SUSHIL KUMAR,REG_5YX3P2X5,MBBS MD DM,8043643750,,21.5,SURGEON
0c4260b4-5d17-4759-9335-80272ea852a1,1c09b438-b333-46b6-bc80-2db6ea3cc378,DR. SUSHILA DEVI,REG_608TV0IF,MBBS MD,7029603810,,31.0,RADIOLOGIST
a789387d-35f6-48ee-88e5-0f7ef06c2599,1c09b438-b333-46b6-bc80-2db6ea3cc378,DR. USHA DEVI,REG_I0F8KKO5,MBBS,8093943775,,7.9,SURGEON
d82d3f5c-a06d-461d-93ea-19d8e19c26da,37a7248b-0a18-4b56-b333-4f11d5643ec8,DR. RANI DEVI,REG_HFCPVDCY,MBBS MD,7887085426,,23.5,GYNAECOLOGIST
556baa9e-3588-40f6-aaa6-e673271822a6,37a7248b-0a18-4b56-b333-4f11d5643ec8,DR. SHEELA DEVI,REG_QGN3W4DH,MBBS MD,8128889147,,18.1,ANAESTHETIST
d84d4220-de62-4dc3-8a5f-4f6d19355ee8,37a7248b-0a18-4b56-b333-4f11d5643ec8,DR. ROHIT KUMAR SHARMA,REG_EGVQ4GK9,MBBS MS MCh,7049635234,,7.1,ANAESTHETIST
